User ID,Concert Visits,Friends Count
6698,2637,4
437,2637,18
7948,2637,22
6691,2637,6
1946,2637,28
6683,2637,5
1965,2637,5
6677,2637,5
6675,2637,3
6672,2637,15
6667,2637,2
7959,2637,3
386,2637,16
2039,2637,29
1508,2637,16
2107,2637,14
2113,2637,18
6534,2637,2
2122,2637,15
2127,2637,13
2128,2637,15
6523,2637,10
2131,2637,8
2149,2637,2
6507,2637,4
2151,2637,8
6498,2637,3
6495,2637,18
6487,2637,8
2186,2637,6
6481,2637,2
6478,2637,4
2196,2637,9
7614,2637,12
2105,2637,12
7985,2637,12
2104,2637,11
2047,2637,13
2052,2637,18
6598,2637,7
6596,2637,3
385,2637,6
6593,2637,8
2063,2637,9
2066,2637,13
6588,2637,9
6585,2637,21
6580,2637,4
379,2637,10
6573,2637,4
2089,2637,16
2091,2637,18
6559,2637,5
2103,2637,10
1876,2637,4
7928,2637,3
6734,2637,4
6939,2637,10
1605,2637,7
1608,2637,9
1619,2637,10
1623,2637,2
7856,2637,7
6903,2637,6
6900,2637,19
1641,2637,12
1643,2637,18
1644,2637,9
7866,2637,18
1655,2637,8
529,2637,37
6888,2637,1
6884,2637,20
1674,2637,12
1678,2637,21
6925,2637,2
1587,2637,11
1845,2637,14
551,2637,46
1511,2637,12
7011,2637,2
1525,2637,6
7006,2637,10
7004,2637,3
1532,2637,4
6993,2637,11
1544,2637,18
1549,2637,4
7838,2637,3
1558,2637,13
6968,2637,3
1567,2637,1
557,2637,4
6957,2637,12
1577,2637,12
1581,2637,21
5460,2637,2
523,2637,11
1685,2637,6
6865,2637,17
6794,2637,10
483,2637,8
6784,2637,16
1793,2637,16
7904,2637,10
1794,2637,21
1802,2637,19
1809,2637,6
7907,2637,11
481,2637,5
1815,2637,48
1820,2637,34
6749,2637,13
6748,2637,23
471,2637,47
465,2637,32
463,2637,22
1773,2637,71
6799,2637,6
6800,2637,30
501,2637,13
6858,2637,5
6855,2637,3
519,2637,6
518,2637,65
1703,2637,8
502,2637,16
1714,2637,12
1723,2637,15
1762,2637,16
6835,2637,6
1732,2637,27
1734,2637,10
1753,2637,14
1755,2637,7
6803,2637,4
7896,2637,3
3297,2637,3
4499,2637,3
5320,2637,7
3366,2637,12
3707,2637,5
4018,2637,34
4199,2637,8
4878,2637,4
5324,2637,11
5325,2637,2
5326,2637,1
4198,2637,6
5092,2637,11
3715,2637,12
4391,2637,5
4398,2637,2
4071,2637,23
4792,2637,13
3718,2637,20
4399,2637,5
4790,2637,15
4077,2637,14
4834,2637,11
3703,2637,21
5113,2637,12
5119,2637,5
5118,2637,10
4231,2637,7
5116,2637,5
4137,2637,10
4228,2637,5
3694,2637,14
5304,2637,4
5315,2637,16
4224,2637,7
5110,2637,11
3698,2637,2
3699,2637,5
5105,2637,6
5104,2637,2
5102,2637,1
3443,2637,3
3439,2637,8
4872,2637,18
5383,2637,3
4433,2637,2
4188,2637,6
5043,2637,13
3394,2637,9
4545,2637,11
4740,2637,19
3793,2637,14
4863,2637,9
3397,2637,25
4746,2637,17
4779,2637,2
3378,2637,13
5389,2637,4
5390,2637,6
3374,2637,41
5393,2637,11
3396,2637,33
4841,2637,3
3919,2637,20
3425,2637,12
3740,2637,13
3751,2637,2
3913,2637,9
3432,2637,6
3757,2637,21
4414,2637,8
4417,2637,13
4732,2637,8
5365,2637,4
4420,2637,9
5060,2637,13
4065,2637,15
4153,2637,5
4867,2637,12
5055,2637,2
3775,2637,13
4941,2637,26
4589,2637,4
3485,2637,10
3537,2637,2
4272,2637,9
4905,2637,22
4918,2637,3
4262,2637,4
3611,2637,3
4669,2637,13
5178,2637,14
5177,2637,17
4816,2637,6
4306,2637,5
3528,2637,8
5242,2637,18
4919,2637,34
4673,2637,3
3623,2637,7
3527,2637,8
5226,2637,22
4660,2637,28
4622,2637,4
5197,2637,22
4116,2637,13
3975,2637,9
4287,2637,1
4285,2637,5
3571,2637,7
4650,2637,12
5214,2637,25
4127,2637,6
4638,2637,9
5194,2637,17
3595,2637,16
5191,2637,21
4640,2637,3
4279,2637,6
3968,2637,12
4275,2637,10
3963,2637,15
3633,2637,10
5296,2637,20
4132,2637,5
3673,2637,29
4600,2637,8
4238,2637,2
5284,2637,3
5286,2637,11
3493,2637,10
4692,2637,6
5291,2637,2
5279,2637,46
4696,2637,3
4133,2637,9
4356,2637,11
5293,2637,4
5130,2637,18
5294,2637,20
4358,2637,2
3671,2637,3
3497,2637,12
4900,2637,2
4930,2637,17
4927,2637,4
5163,2637,53
4098,2637,7
4617,2637,5
4319,2637,1
4323,2637,1
3519,2637,6
4614,2637,5
5276,2637,18
4612,2637,10
5152,2637,3
4247,2637,30
3658,2637,12
3662,2637,26
4336,2637,4
3950,2637,9
3370,2637,14
5207,2637,7
4759,2637,2
3311,2637,10
3346,2637,9
4766,2637,31
3324,2637,11
5413,2637,6
4777,2637,1
4476,2637,10
3849,2637,25
4467,2637,14
4514,2637,14
4040,2637,10
3842,2637,11
3867,2637,29
3881,2637,24
4477,2637,6
3302,2637,1
4984,2637,8
4502,2637,10
5405,2637,30
3889,2637,14
3870,2637,28
4052,2637,39
4494,2637,5
3310,2637,21
5021,2637,14
4518,2637,5
3886,2637,15
5442,2637,4
4461,2637,5
4063,2637,13
3363,2637,30
5429,2637,14
3866,2637,21
5426,2637,10
4471,2637,14
5456,2637,5
4751,2637,33
4848,2637,17
3856,2637,5
4163,2637,6
3333,2637,15
4458,2637,1
4495,2637,7
3362,2637,10
5418,2637,16
7550,2262,8
7038,2262,7
3656,2262,17
2301,2262,3
7830,2262,18
2298,2262,1
7819,2262,9
2294,2262,3
2324,2262,14
2325,2262,12
4129,2262,1
3641,2262,4
7553,2262,6
4988,2262,6
6371,2262,48
2286,2262,2
7427,2262,7
6333,2262,19
586,2262,37
2349,2262,14
995,2262,7
7434,2262,6
3655,2262,13
3653,2262,9
7825,2262,14
3651,2262,3
7293,2262,8
2319,2262,9
2316,2262,11
2320,2262,9
4768,2262,23
999,2262,26
6352,2262,2
6353,2262,1
4993,2262,8
3646,2262,12
998,2262,6
3861,2262,17
7547,2262,16
1489,2262,5
6345,2262,3
3639,2262,5
4250,2262,7
2332,2262,4
580,2262,17
1495,2262,10
6391,2262,16
7555,2262,2
7020,2262,1
2238,2262,11
7023,2262,5
6823,2262,5
2236,2262,20
4775,2262,5
1515,2262,26
640,2262,20
4966,2262,8
6425,2262,1
4237,2262,17
4694,2262,9
1741,2262,18
650,2262,4
2232,2262,41
652,2262,9
633,2262,6
7018,2262,1
7561,2262,3
2226,2262,20
660,2262,4
7772,2262,3
7446,2262,7
6815,2262,6
4764,2262,5
4236,2262,1
663,2262,13
2220,2262,27
3690,2262,4
3855,2262,32
6811,2262,5
3679,2262,6
1735,2262,25
7811,2262,9
4686,2262,37
4684,2262,2
2273,2262,8
7035,2262,2
6383,2262,7
599,2262,22
605,2262,5
609,2262,29
5143,2262,8
6844,2262,11
6392,2262,2
5142,2262,3
7802,2262,6
1724,2262,12
6396,2262,3
4688,2262,8
6412,2262,1
6401,2262,3
1726,2262,26
6402,2262,2
7796,2262,3
4242,2262,11
1728,2262,67
6828,2262,4
7794,2262,6
3858,2262,7
1510,2262,2
2250,2262,20
986,2262,27
4997,2262,11
6411,2262,5
6330,2262,3
6737,2262,8
6328,2262,5
5187,2262,25
2446,2262,41
484,2262,5
2444,2262,30
485,2262,7
2441,2262,36
4281,2262,4
3871,2262,12
4981,2262,8
4278,2262,3
6868,2262,28
7893,2262,10
6234,2262,1
6236,2262,2
3604,2262,10
1686,2262,19
3970,2262,25
505,2262,35
5186,2262,23
4661,2262,14
2421,2262,9
1021,2262,9
6246,2262,11
509,2262,18
1448,2262,24
7884,2262,3
7072,2262,2
513,2262,31
7071,2262,13
7536,2262,21
2410,2262,1
6221,2262,4
6218,2262,9
7834,2262,3
2458,2262,27
473,2262,10
6191,2262,3
6192,2262,3
4911,2262,5
2468,2262,2
5205,2262,5
882,2262,17
3582,2262,4
1672,2262,3
6197,2262,13
880,2262,19
1030,2262,13
2460,2262,3
5201,2262,15
6203,2262,6
4978,2262,14
478,2262,27
7086,2262,10
1431,2262,20
7909,2262,17
2457,2262,40
6879,2262,2
1433,2262,10
1673,2262,5
7532,2262,10
3875,2262,1
7905,2262,10
3973,2262,16
6874,2262,15
6873,2262,6
4772,2262,6
4808,2262,7
1017,2262,19
2363,2262,13
3619,2262,7
6296,2262,3
556,2262,12
2381,2262,7
3966,2262,12
1695,2262,24
3621,2262,8
2374,2262,10
7059,2262,4
7849,2262,8
2371,2262,9
3882,2262,9
4971,2262,19
7847,2262,5
3964,2262,19
1688,2262,25
2360,2262,12
561,2262,9
1013,2262,15
4924,2262,23
564,2262,30
7840,2262,6
2356,2262,9
6319,2262,2
2355,2262,10
4675,2262,3
1009,2262,4
1008,2262,18
870,2262,5
869,2262,8
2384,2262,2
6293,2262,5
1014,2262,21
3617,2262,20
521,2262,17
3606,2262,6
526,2262,46
3608,2262,11
2398,2262,17
1689,2262,17
7870,2262,10
530,2262,13
2396,2262,29
533,2262,20
7867,2262,8
4668,2262,4
2394,2262,5
7865,2262,6
6276,2262,9
1469,2262,13
537,2262,22
1470,2262,28
546,2262,32
7538,2262,7
6889,2262,7
2388,2262,13
7858,2262,20
4983,2262,11
7857,2262,19
1691,2262,18
4254,2262,7
2386,2262,2
1692,2262,14
6446,2262,2
3691,2262,1
1518,2262,41
2018,2262,9
2011,2262,22
6756,2262,5
917,2262,9
7489,2262,4
2016,2262,15
6642,2262,20
2019,2262,29
6448,2262,1
1575,2262,1
6637,2262,20
4733,2262,25
6635,2262,11
4151,2262,5
6632,2262,18
786,2262,20
3771,2262,13
788,2262,1
2005,2262,22
6947,2262,6
1582,2262,9
2000,2262,13
791,2262,4
6755,2262,3
1992,2262,12
1991,2262,22
897,2262,15
6753,2262,2
7649,2262,2
1832,2262,11
1584,2262,14
6751,2262,22
6758,2262,8
4148,2262,5
6759,2262,10
7478,2262,22
7685,2262,2
6969,2262,6
3922,2262,27
3819,2262,10
6966,2262,3
763,2262,19
3816,2262,13
3725,2262,16
6768,2262,16
5079,2262,8
7477,2262,10
7678,2262,16
2044,2262,20
4728,2262,19
6613,2262,12
3811,2262,7
6616,2262,10
6958,2262,12
7585,2262,7
6914,2262,12
775,2262,108
2031,2262,4
1622,2262,12
776,2262,8
3814,2262,17
5068,2262,6
6763,2262,4
5066,2262,27
7588,2262,2
7589,2262,15
1988,2262,11
794,2262,23
3778,2262,31
1889,2262,39
7624,2262,14
1598,2262,10
1599,2262,6
7621,2262,1
6930,2262,15
813,2262,14
814,2262,34
4187,2262,15
911,2262,14
3792,2262,18
1894,2262,19
5034,2262,20
823,2262,22
1890,2262,25
7610,2262,9
1924,2262,40
3901,2262,25
1884,2262,20
7608,2262,5
6924,2262,3
6728,2262,6
905,2262,28
4182,2262,10
1610,2262,2
3795,2262,11
5030,2262,25
6733,2262,17
4961,2262,26
7603,2262,3
7601,2262,14
6934,2262,25
4753,2262,25
1981,2262,17
5024,2262,13
7645,2262,5
4736,2262,13
7643,2262,9
1972,2262,8
7642,2262,16
3801,2262,2
1969,2262,12
6674,2262,2
3786,2262,24
796,2262,10
5048,2262,16
4784,2262,4
5046,2262,14
1593,2262,10
4192,2262,21
805,2262,6
7637,2262,18
6684,2262,3
4783,2262,17
4756,2262,8
5044,2262,19
801,2262,24
7631,2262,2
6692,2262,20
1614,2262,2
6936,2262,7
3790,2262,24
5040,2262,10
4175,2262,2
5039,2262,5
6597,2262,14
7686,2262,2
6970,2262,2
4222,2262,4
7740,2262,23
2163,2262,139
6496,2262,2
2162,2262,6
5004,2262,41
1542,2262,19
699,2262,16
3939,2262,16
892,2262,18
702,2262,7
5007,2262,12
706,2262,10
6992,2262,10
7730,2262,4
6797,2262,7
853,2262,47
1543,2262,13
2145,2262,3
2144,2262,15
959,2262,16
2140,2262,3
6515,2262,13
4216,2262,18
4143,2262,35
6518,2262,13
2136,2262,20
4215,2262,4
6522,2262,12
3697,2262,24
4210,2262,4
2168,2262,14
6805,2262,13
6793,2262,7
2207,2262,20
7014,2262,7
5129,2262,4
6451,2262,7
6453,2262,5
7763,2262,5
6457,2262,2
6458,2262,6
970,2262,12
818,2262,27
1528,2262,98
2210,2262,4
669,2262,25
3893,2262,18
4699,2262,6
6809,2262,5
7000,2262,10
2205,2262,5
7755,2262,8
4939,2262,4
5124,2262,10
965,2262,25
4940,2262,28
7003,2262,9
6475,2262,1
2198,2262,17
7750,2262,15
4233,2262,2
1756,2262,5
854,2262,24
6806,2262,10
4171,2262,4
955,2262,8
3722,2262,8
4173,2262,5
936,2262,26
6564,2262,1
2095,2262,10
7700,2262,1
3712,2262,10
844,2262,30
2087,2262,17
7698,2262,6
6571,2262,7
6572,2262,2
7697,2262,6
2082,2262,14
3896,2262,20
1562,2262,3
6974,2262,10
1791,2262,8
6777,2262,8
3716,2262,15
4195,2262,4
841,2262,19
2074,2262,27
7691,2262,6
3717,2262,24
6586,2262,15
4174,2262,15
4146,2262,18
2068,2262,18
758,2262,30
5085,2262,10
5084,2262,43
2096,2262,21
1789,2262,25
6528,2262,7
6544,2262,12
7573,2262,9
6985,2262,5
4209,2262,14
1775,2262,28
3702,2262,3
6535,2262,8
6536,2262,6
4206,2262,8
1777,2262,9
7715,2262,2
4945,2262,13
727,2262,17
1781,2262,11
2111,2262,10
728,2262,8
6783,2262,12
7711,2262,10
472,2262,11
5010,2262,3
4204,2262,34
734,2262,10
4172,2262,8
6785,2262,13
3932,2262,19
6552,2262,3
5098,2262,2
4718,2262,4
5097,2262,1
3709,2262,14
2097,2262,33
594,2262,10
4115,2262,11
4286,2262,5
4411,2262,10
5747,2262,5
3435,2262,2
5745,2262,6
5744,2262,7
4409,2262,13
7215,2262,6
3431,2262,10
2974,2262,6
2921,2262,4
3424,2262,6
3422,2262,16
2979,2262,2
5728,2262,1
8168,2262,8
179,2262,53
4070,2262,3
4562,2262,16
5750,2262,13
7339,2262,10
8156,2262,12
2922,2262,4
2923,2262,14
5340,2262,7
5767,2262,7
1111,2262,4
5342,2262,7
3449,2262,5
201,2262,9
3446,2262,11
3442,2262,20
5757,2262,6
5756,2262,20
4406,2262,12
5348,2262,4
195,2262,11
4425,2262,14
1266,2262,9
7220,2262,1
151,2262,25
8193,2262,13
7326,2262,11
1261,2262,1
3019,2262,21
4429,2262,1
3020,2262,6
138,2262,29
136,2262,27
8200,2262,3
5682,2262,4
3023,2262,22
3025,2262,4
5678,2262,4
3028,2262,3
134,2262,41
1129,2262,2
152,2262,23
5720,2262,7
3400,2262,18
3419,2262,12
164,2262,31
8177,2262,11
3416,2262,24
1124,2262,7
4554,2262,7
161,2262,18
2994,2262,2
2998,2262,29
5709,2262,19
7224,2262,4
7225,2262,7
5704,2262,10
156,2262,64
4427,2262,10
3450,2262,9
5776,2262,4
4866,2262,9
4379,2262,4
246,2262,27
5849,2262,14
4373,2262,2
5847,2262,7
3474,2262,8
5845,2262,11
8106,2262,12
5842,2262,15
8146,2262,2
5312,2262,3
5313,2262,16
1317,2262,6
2852,2262,25
1313,2262,75
2856,2262,3
6186,2262,2
2848,2262,19
8102,2262,7
5854,2262,13
4833,2262,1
4367,2262,1
2827,2262,18
2828,2262,6
2830,2262,6
3481,2262,13
253,2262,16
2833,2262,42
5306,2262,7
1085,2262,5
4005,2262,30
2842,2262,18
3477,2262,9
247,2262,33
4370,2262,3
5856,2262,7
1311,2262,51
8112,2262,4
7188,2262,1
8130,2262,7
2901,2262,23
218,2262,23
215,2262,8
3461,2262,12
1289,2262,29
214,2262,33
5793,2262,12
2914,2262,1
8136,2262,11
8137,2262,15
5334,2262,2
2915,2262,1
1107,2262,21
4875,2262,11
5780,2262,9
1103,2262,5
2896,2262,12
5316,2262,11
4388,2262,8
2864,2262,22
1310,2262,44
5318,2262,23
8115,2262,6
3467,2262,25
5822,2262,6
4574,2262,8
2878,2262,8
2880,2262,21
1306,2262,23
224,2262,24
1095,2262,50
7350,2262,2
5805,2262,33
8128,2262,26
1258,2262,7
131,2262,63
1082,2262,11
7307,2262,2
5430,2262,19
4047,2262,22
3213,2262,1
4485,2262,14
3326,2262,13
4853,2262,6
1220,2262,20
4492,2262,15
1239,2262,19
3320,2262,9
50,2262,39
5438,2262,31
3230,2262,10
3236,2262,5
5513,2262,13
4053,2262,10
4046,2262,10
3206,2262,28
5540,2262,12
1231,2262,34
5420,2262,11
5421,2262,6
3172,2262,2
4519,2262,13
8259,2262,7
8260,2262,2
3175,2262,17
3180,2262,4
3182,2262,16
1236,2262,16
3185,2262,1
3186,2262,7
4044,2262,6
3201,2262,19
5543,2262,13
3238,2262,5
4505,2262,4
7303,2262,4
1186,2262,13
3272,2262,27
9,2262,89
5477,2262,12
3278,2262,15
1177,2262,12
3283,2262,6
5472,2262,8
6,2262,33
8305,2262,3
5454,2262,4
5455,2262,11
1175,2262,9
1171,2262,15
1163,2262,14
3298,2262,2
5482,2262,5
4503,2262,2
8286,2262,11
3269,2262,6
1203,2262,17
3242,2262,1
5503,2262,7
31,2262,27
1200,2262,13
3246,2262,3
1156,2262,36
22,2262,11
5495,2262,13
1158,2262,2
19,2262,15
3258,2262,4
1193,2262,5
3261,2262,2
3262,2262,11
5564,2262,12
4524,2262,21
3037,2262,3
3082,2262,25
3380,2262,17
7321,2262,12
3074,2262,18
116,2262,29
4446,2262,1
4862,2262,9
8221,2262,12
4539,2262,1
80,2262,57
5635,2262,2
5387,2262,6
1252,2262,72
4456,2262,15
4536,2262,9
5628,2262,8
5626,2262,26
4442,2262,12
1254,2262,10
3384,2262,7
5651,2262,12
7238,2262,8
8208,2262,19
3043,2262,3
5665,2262,1
3393,2262,11
3391,2262,12
7323,2262,4
5660,2262,11
3052,2262,16
121,2262,35
5377,2262,9
3385,2262,10
120,2262,14
3064,2262,14
5652,2262,12
7246,2262,2
5624,2262,15
3095,2262,13
3130,2262,5
5588,2262,20
3137,2262,8
3139,2262,7
5412,2262,3
8241,2262,3
3141,2262,5
4469,2262,12
1241,2262,12
90,2262,35
8245,2262,2
4526,2262,2
86,2262,19
4859,2262,20
5416,2262,52
3344,2262,25
5590,2262,4
3129,2262,7
4534,2262,4
3348,2262,18
4037,2262,38
3109,2262,13
5615,2262,16
3110,2262,12
3111,2262,20
8232,2262,2
5607,2262,2
103,2262,24
4057,2262,17
5404,2262,7
3124,2262,8
3355,2262,25
97,2262,4
3353,2262,8
3128,2262,9
5872,2262,7
4010,2262,37
2821,2262,15
6057,2262,2
6065,2262,16
6063,2262,11
7991,2262,3
4819,2262,14
6060,2262,13
6059,2262,17
5249,2262,15
2633,2262,9
7148,2262,1
7993,2262,9
6053,2262,13
2642,2262,13
7133,2262,9
2644,2262,17
5252,2262,10
7134,2262,10
6067,2262,24
2624,2262,8
4106,2262,8
7988,2262,9
2584,2262,14
3534,2262,15
5240,2262,8
6085,2262,1
6084,2262,9
1388,2262,12
2590,2262,7
2594,2262,4
7126,2262,10
6076,2262,8
5243,2262,11
2607,2262,29
3979,2262,6
2612,2262,8
7987,2262,10
4102,2262,2
6042,2262,18
373,2262,26
353,2262,30
7142,2262,4
3514,2262,5
4085,2262,7
1065,2262,27
346,2262,21
6006,2262,7
3508,2262,10
6004,2262,8
8020,2262,6
4327,2262,2
345,2262,15
3988,2262,7
2698,2262,18
339,2262,17
2700,2262,2
3985,2262,16
2683,2262,41
4621,2262,4
2682,2262,4
2657,2262,2
6037,2262,11
6036,2262,5
6035,2262,5
4317,2262,24
2665,2262,6
5256,2262,4
8093,2262,1
2668,2262,9
355,2262,12
5258,2262,24
3515,2262,16
2676,2262,12
2677,2262,9
5262,2262,4
4903,2262,19
2582,2262,32
6093,2262,2
452,2262,44
7940,2262,4
7100,2262,5
7101,2262,7
5218,2262,3
2500,2262,17
2501,2262,24
3563,2262,3
445,2262,58
7103,2262,3
1413,2262,17
6147,2262,4
7947,2262,8
7397,2262,24
429,2262,25
7107,2262,7
451,2262,32
3976,2262,8
7953,2262,5
7936,2262,14
7919,2262,7
2474,2262,4
467,2262,6
4910,2262,4
7925,2262,18
462,2262,26
2479,2262,15
1417,2262,9
5461,2262,4
4114,2262,7
7932,2262,17
457,2262,29
3567,2262,22
2489,2262,7
4908,2262,9
2519,2262,12
1405,2262,12
6094,2262,9
6112,2262,7
2565,2262,11
406,2262,21
2566,2262,10
404,2262,25
4303,2262,18
2571,2262,4
6104,2262,8
398,2262,24
1043,2262,3
7391,2262,6
396,2262,24
7977,2262,2
7122,2262,7
4633,2262,6
4305,2262,8
6111,2262,21
7118,2262,23
3559,2262,13
1395,2262,10
7109,2262,4
3558,2262,16
418,2262,20
2533,2262,28
2535,2262,17
2536,2262,2
3554,2262,22
7112,2262,7
1396,2262,28
409,2262,57
2547,2262,12
2550,2262,9
7964,2262,3
3551,2262,4
2563,2262,8
5994,2262,4
6027,2262,4
1358,2262,11
305,2262,43
3488,2262,15
5935,2262,9
2751,2262,8
1355,2262,4
8060,2262,1
3487,2262,1
1338,2262,14
4359,2262,2
5927,2262,23
2755,2262,8
5924,2262,12
1337,2262,44
1335,2262,5
296,2262,38
1342,2262,17
1343,2262,13
2747,2262,2
1070,2262,8
314,2262,38
7160,2262,6
5946,2262,7
3494,2262,4
8052,2262,1
8051,2262,4
5951,2262,2
5282,2262,4
5953,2262,14
5281,2262,13
2731,2262,3
4894,2262,9
5959,2262,5
5916,2262,18
5914,2262,21
323,2262,87
264,2262,44
271,2262,36
4365,2262,7
8085,2262,3
265,2262,68
2809,2262,7
5885,2262,11
1322,2262,13
4079,2262,3
7177,2262,15
8090,2262,7
5880,2262,3
5879,2262,13
3484,2262,5
256,2262,31
4832,2262,2
5894,2262,8
2787,2262,8
8079,2262,5
5299,2262,1
2784,2262,18
1327,2262,12
4361,2262,5
2778,2262,4
287,2262,52
1329,2262,8
5906,2262,6
289,2262,50
5909,2262,5
4360,2262,1
8071,2262,15
2773,2262,3
4080,2262,8
883,2262,18
336,2262,21
1066,2262,23
8035,2262,21
333,2262,28
4337,2262,3
2720,2262,12
4606,2262,11
8038,2262,9
5975,2262,8
5979,2262,2
4335,2262,4
4895,2262,3
5985,2262,5
5268,2262,21
2714,2262,11
2706,2262,8
5982,2262,13
7156,2262,3
2726,2262,4
7374,2262,25
8045,2262,14
8037,2262,8
2704,2262,6
4896,2262,14
4054,1887,15
1155,1887,29
7398,1887,10
886,1887,16
4134,1887,17
7435,1887,17
972,1887,14
1149,1887,12
949,1887,43
7410,1887,15
1151,1887,11
1118,1887,18
923,1887,12
993,1887,12
1022,1887,13
4774,1887,5
4787,1887,5
1041,1887,8
1132,1887,26
1023,1887,27
992,1887,17
7483,1887,5
7450,1887,25
971,1887,16
7519,1887,7
7308,1887,6
7422,1887,12
1080,1887,10
7522,1887,3
4800,1887,29
1120,1887,13
1125,1887,16
1160,1887,17
963,1887,7
7402,1887,25
7526,1887,8
7376,1887,12
4142,1887,1
962,1887,34
4162,1887,8
4084,1887,7
7361,1887,18
4126,1887,4
960,1887,12
4108,1887,8
996,1887,69
1037,1887,2
1157,1887,37
919,1887,8
916,1887,4
7394,1887,10
1024,1887,7
7523,1887,2
4064,1887,3
1081,1887,20
7455,1887,12
1089,1887,17
956,1887,28
7524,1887,6
1126,1887,5
7525,1887,4
7299,1887,7
7337,1887,8
915,1887,11
7448,1887,5
7373,1887,27
7479,1887,8
912,1887,21
1045,1887,3
1140,1887,3
900,1887,24
7345,1887,16
1108,1887,10
4789,1887,5
1003,1887,20
7472,1887,3
7322,1887,10
4099,1887,10
1141,1887,6
4830,1887,4
7316,1887,13
7344,1887,3
7343,1887,14
1112,1887,16
1055,1887,13
4158,1887,15
1068,1887,13
4104,1887,26
7501,1887,12
7504,1887,4
981,1887,27
1110,1887,20
7420,1887,38
980,1887,54
7387,1887,5
4131,1887,19
1006,1887,30
7342,1887,2
7475,1887,9
4778,1887,2
924,1887,8
4803,1887,125
7311,1887,3
4145,1887,33
1135,1887,14
945,1887,4
1016,1887,19
893,1887,8
7514,1887,6
1093,1887,22
7496,1887,1
4817,1887,12
4826,1887,3
887,1887,13
1049,1887,7
1145,1887,36
1146,1887,10
4144,1887,14
1020,1887,26
1015,1887,3
1074,1887,7
7482,1887,14
894,1887,43
1072,1887,58
1001,1887,11
990,1887,7
1044,1887,14
7498,1887,8
7438,1887,8
895,1887,40
7510,1887,4
7511,1887,13
4781,1887,6
4075,1887,34
1142,1887,20
938,1887,19
1096,1887,20
1144,1887,8
7418,1887,10
5459,1887,3
7528,1887,11
329,1887,7
8057,1887,11
8056,1887,17
4349,1887,4
8053,1887,17
4347,1887,14
318,1887,24
4341,1887,14
4340,1887,4
326,1887,19
4338,1887,7
8031,1887,7
4355,1887,3
8030,1887,5
4334,1887,20
4329,1887,14
8027,1887,11
341,1887,39
343,1887,8
344,1887,26
8018,1887,31
8017,1887,10
348,1887,13
4353,1887,5
4596,1887,24
7533,1887,15
255,1887,41
4381,1887,25
236,1887,22
4380,1887,2
241,1887,3
8109,1887,10
8108,1887,24
8104,1887,12
8101,1887,15
4583,1887,8
4368,1887,4
258,1887,8
301,1887,9
261,1887,32
262,1887,31
270,1887,13
274,1887,33
4588,1887,11
4363,1887,1
288,1887,43
8070,1887,4
8066,1887,14
297,1887,20
350,1887,24
8011,1887,4
4318,1887,1
439,1887,6
4636,1887,9
4300,1887,3
7958,1887,1
421,1887,17
4299,1887,3
424,1887,15
7950,1887,6
433,1887,11
4641,1887,3
7945,1887,7
7942,1887,10
4620,1887,1
448,1887,13
7937,1887,18
4295,1887,1
456,1887,45
4290,1887,1
7930,1887,2
461,1887,26
4288,1887,1
4646,1887,9
7923,1887,6
415,1887,13
412,1887,9
7965,1887,2
7966,1887,10
376,1887,35
8000,1887,10
7999,1887,7
7998,1887,10
4623,1887,1
4626,1887,8
7994,1887,10
380,1887,39
381,1887,34
382,1887,27
4310,1887,5
4308,1887,4
4307,1887,14
390,1887,36
392,1887,23
395,1887,89
7976,1887,7
7974,1887,14
7973,1887,10
4635,1887,13
407,1887,7
4575,1887,3
233,1887,19
226,1887,23
73,1887,24
59,1887,25
60,1887,41
8267,1887,12
62,1887,25
63,1887,13
4484,1887,4
8263,1887,4
4482,1887,14
69,1887,28
71,1887,15
85,1887,18
4444,1887,6
4527,1887,14
8240,1887,5
4468,1887,10
8237,1887,1
8236,1887,5
98,1887,11
106,1887,15
8228,1887,3
8226,1887,1
4448,1887,17
58,1887,22
57,1887,46
54,1887,8
53,1887,10
8309,1887,3
8308,1887,3
3,1887,22
5,1887,44
8303,1887,1
4497,1887,29
11,1887,22
8297,1887,14
8296,1887,27
15,1887,16
4504,1887,9
8292,1887,4
24,1887,28
8289,1887,12
35,1887,25
37,1887,17
4496,1887,8
4507,1887,9
4493,1887,15
8276,1887,16
8275,1887,7
4447,1887,5
8216,1887,10
8120,1887,14
8143,1887,10
8161,1887,11
194,1887,6
8157,1887,8
199,1887,13
8151,1887,9
8149,1887,8
4566,1887,7
8147,1887,2
203,1887,4
206,1887,9
207,1887,17
8214,1887,18
8141,1887,1
209,1887,20
4389,1887,9
4570,1887,5
8127,1887,11
8126,1887,10
8125,1887,16
222,1887,5
8123,1887,12
4383,1887,2
4412,1887,28
181,1887,5
173,1887,30
170,1887,17
122,1887,90
4440,1887,6
130,1887,24
8205,1887,24
4438,1887,2
4434,1887,4
4549,1887,21
140,1887,11
8194,1887,22
143,1887,19
8191,1887,25
4428,1887,5
8188,1887,39
8184,1887,2
4426,1887,13
8182,1887,4
159,1887,41
163,1887,7
8175,1887,7
165,1887,20
166,1887,37
466,1887,29
7921,1887,7
474,1887,14
7657,1887,6
4730,1887,12
4731,1887,8
7668,1887,9
7666,1887,30
7664,1887,15
7663,1887,5
7662,1887,21
7661,1887,7
781,1887,16
